"514","Brett Rypien","QB","CHI","-","-","-","-","-","-","-","1.7","4.1","-","-","-","BYE","-","-","-","-","-","2.9","5.8"
"515","DeAndre Carter","WR","FA","0.5","0","1.6","0","0.3","0","0","0","1.5","1.5","0","0","-","0","0","0","0","0.3","0.3","5.7"
"516","Isaiah McKenzie","WR","NYG","0","0.7","0.3","0.6","0.4","2.3","0.7","0","-0.8","3.1","-","0.3","0","-2","-","-","-","-","0.4","5.6"
"516","Mitchell Wilcox","TE","NE","0","-","1","0.7","0","0","-","0","0","0","0","0.1","1.2","0","2","0.6","0","0","0.4","5.6"
"516","Ian Thomas","TE","CAR","0","-","0.8","0","2.8","-","BYE","-","-","-","0","0.9","0.6","0","-","0","0","0.5","0.5","5.6"
"519","Damien Williams","RB","FA","-","-","-","-","-","4.4","0.2","0.9","-","-","-","-","-","-","-","-","-","-","1.8","5.5"
"520","Justyn Ross","WR","KC","0.6","-","0","-","2.8","0","0","-","-","BYE","-","-","-","-","-","0.2","0","1.7","0.7","5.3"
"521","Ty Montgomery II","RB","FA","1.6","0","0","-","0.5","0.9","0","0","0","0","-","0","0.2","1.7","-","-","-","-","0.4","4.9"
"522","Mike Strachan","WR","CAR","-","-","-","-","-","-","BYE","-","-","4.5","0","-","0","0","-","-","-","-","1.1","4.5"
"523","Ke'Shawn Vaughn","RB","FA","-","-","-","1.9","-","0.9","0.7","0.1","0.8","-","-","-","-","-","-","-","-","-","0.9","4.4"
"524","Cooper Rush","QB","DAL","0","0","-","0.6","0.1","-","BYE","-0.2","-","2.2","0.3","-","-","-","-","-","-","1.2","0.5","4.3"
"525","Britain Covey","WR","PHI","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0.7","-","3.5","0.3","4.2"
"526","Austin Seibert","K","NYJ","-","4","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","4","4"
"526","Leonard Fournette","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","2","2","4"
"528","Grant Calcaterra","TE","PHI","-","-","-","-","0","0","0","0","-","BYE","0","-","0","0","-","2.1","0","1.8","0.4","3.9"
"529","Rashaad Penny","RB","CAR","-","1.4","-","-","-","-","BYE","-","0.8","-","-","-","-","-","-","-","-","1.6","1.3","3.8"
"530","Jack Stoll","TE","NYG","0","-","0.6","-","0.4","0","0","0","0","-","0.3","1.4","0","0","0","0","0","1.1","0.3","3.8"
"530","Elijah Cooks","WR","JAC","-","-","-","-","-","0","0","0","BYE","0","-","-","-","0","0","3.8","0","0","0.4","3.8"
"530","Peyton Hendershot","TE","DAL","0","0","0.3","-","-","-","BYE","-","-","-","-","-","-","0","0.5","0","0.6","2.4","0.5","3.8"
"533","Michael Burton","RB","DEN","0.3","0.3","-","0","2","0.2","-0.2","0","BYE","0","0","0","0.4","0.3","0","0.4","0","0","0.2","3.7"
"534","Teagan Quitoriano","TE","HOU","1.1","-","0","-","2.2","0","BYE","0","-","-","-","-","-","-","-","-","-","-","0.7","3.3"
"534","Keith Smith","RB","FA","0","0","-","0","2.8","0","-0.1","0","-","0","-","0.6","0","0","0","-","-","-","0.3","3.3"
"534","Devin Duvernay","WR","JAC","0","1.5","0","0.8","0","0","0","0","1","0","0","0","-","0","-","-","-","-","0.3","3.3"
"534","Keelan Doss","WR","LAC","-","-","-","-","BYE","0","0","-","-","-","-","-","-","-","-","-","2.5","0.8","0.8","3.3"
"538","Charlie Woerner","TE","ATL","0","0","-","-","0","0","0","0","-","0","0","0.9","0","0.3","0","0","0","2","0.2","3.2"
"539","C.J. Ham","RB","MIN","0.7","-","0.7","0","0","0","0","0.2","0","0","0","0.3","BYE","0.7","0","0.6","0","0","0.2","3.2"
"540","Sean Tucker","RB","TB","2.4","0.7","0.1","0","BYE","-","-","-","-","0","-","-","-","-","-","-","-","-","0.6","3.2"
"541","Jaren Hall","QB","MIN","-","-","-","-","-","-","-","-1.2","4.2","-","-","-","BYE","-","-","-","0.1","-","1","3.1"
"542","Malik Willis","QB","TEN","-","-","-","-","-","4.7","BYE","-1.6","-","-","-","-","-","-","-","-","-","-","1.5","3.1"
"543","Mike White","QB","MIA","-","-","6.6","-","-","-1.4","-","-","-","BYE","-","-0.2","0.1","-","0","-","-2","-","0.5","3.1"
"544","Jalen Nailor","WR","MIN","0","-","-","-","-","-","-","-","-","1.6","0","0","BYE","1.3","-","-","-","-","0.6","2.9"
"545","Trishton Jackson","WR","MIN","-","-","-","-","-","0","0.7","0","2.2","0","-","-","BYE","-","-","-","-","-","0.6","2.9"
"546","Khari Blasingame","RB","CHI","0","-","-","-","2.6","0.1","0.4","0","0","-","0","0","BYE","-0.3","0","0","0","0","0.2","2.8"
"546","James Mitchell","TE","DET","0","-","-","-","-","-","-","0","BYE","0","0","0","0","0","0","0","0.4","2.4","0.3","2.8"
"546","Julian Hill","TE","MIA","-","-","0","0","0","0","0","0.4","0","BYE","-1","0","2.3","0","0","0","0.9","0.2","0.2","2.8"
"546","Kenny Yeboah","TE","NYJ","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0","2.8","0","0.6","2.8"
"550","Steven Sims Jr.","WR","HOU","-","-","-","-","-","-","BYE","-","-","-","2.5","0","-","-","0.1","-","-","-","0.9","2.6"
"551","Derrick Gore","RB","WAS","-","-","-","0","0","-","-","-","-","-","2.3","-","-","BYE","-","0","-","0.3","0.5","2.6"
"552","Greg Dulcich","TE","DEN","2.2","-","-","-","-","0.3","-","-","BYE","-","-","-","-","-","-","-","-","-","1.3","2.5"
"553","Nick Muse","TE","MIN","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2.2","2.2","2.2"
"553","Erik Ezukanma","WR","MIA","1.7","0.5","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","1.1","2.2"
"553","DeeJay Dallas","RB","ARI","1.8","0.3","0.5","0","-","-0.1","-2","0","0","0","1.4","-0.5","0.6","0","0","0.2","0","0","0.1","2.2"
"553","Nate Adkins","TE","DEN","-","-","1.1","0.8","0","-","0.3","0","BYE","-","0","0","-","-","-","-","0","0","0.2","2.2"
"553","Jake Funk","RB","DET","2.2","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","2.2","2.2"
"558","Trevon Wesco","TE","FA","0","0","-","-","2.1","0","-","0","0","0","0","0","0","0","0","-","-","0","0.2","2.1"
"558","Zonovan Knight","RB","DET","-","-","1.3","-","0.8","-","-","-","BYE","-","-","-","-","-","-","-","-","-","1.1","2.1"
"558","Tyrion Davis-Price","RB","PHI","-","-","-","-","2.1","-","-","-","-","BYE","-","-","-","-","-","-","-","-","2.1","2.1"
"561","Gunner Olszewski","WR","NYG","-","-2","-","-","-2","-","-","0","0","0","0","0","BYE","0","0","0","6","0","0.2","2"
"562","Zach Evans","RB","LAR","-","-","-","-","-","1","-","-","-","BYE","0","0.6","-","-","-","-","-","0.3","0.5","1.9"
"563","Kayshon Boutte","WR","NE","0","-","-","-","-","-","-","-","-","1.1","BYE","0.8","-","-","-","0","-","0","0.4","1.9"
"563","Elijah Dotson","RB","LAC","-","1.9","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-","1.9","1.9"
"563","Zach Pascal","WR","ARI","0","0.9","0","1","0","0","-","0","0","0","-","0","-","BYE","0","0","0","0","0.1","1.9"
"566","Miles Boykin","WR","NYG","0","0.5","-","-","0","-","-","0","0.6","0","0","0","0","0","0","0.6","0","0","0.1","1.7"
"567","Chris Manhertz","TE","NYG","0","-","0","1","0","0","0","0","-","0.6","0","0","0","0","0","0","0","-","0.1","1.6"
"567","Laquon Treadwell","WR","FA","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","0","1.6","0.4","1.6"
"569","Marvin Jones Jr.","WR","FA","-1.2","0","-","0","2.2","0.5","-","-","-","-","-","-","-","-","-","-","-","-","0.3","1.5"
"570","Willie Snead IV","WR","SF","-","-","-","0.9","-","-","-","0","BYE","0","-","-","-","-","-","0.5","-","-","0.4","1.4"
"571","Devine Ozigbo","RB","FA","-","-","-","-","-","1.3","-","0","-","-","-","-","-","-","-","-","-","-","0.7","1.3"
"571","Jashaun Corbin","RB","NYG","-","-","-","-","-","-","-","0","-","1.3","-","-","BYE","-","-","-","-","0","0.4","1.3"
"571","Alex Armah Jr.","RB","FA","-","-","-","-","-","-","-","0","0","0.3","-","-","-","-","0","0","0","1","0.2","1.3"
"571","Kene Nwangwu","RB","MIN","-","-","-","-","-","-","0","-","-","0.9","-","0","BYE","0.3","0.1","0","0","0","0.2","1.3"
"575","Malik Taylor","WR","NYJ","-","-","-","-","-","-","BYE","0","0.7","0.6","-","-","-","-","-","-","-","-","0.4","1.3"
"576","Sean Clifford","QB","GB","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","1.3","-","0.6","1.3"
"577","Jacob Johnson","RB","FA","-","-","0","1.2","0","0","0","0","-","-","-","-","-","0","0","0","0","0","0.1","1.2"
"577","John FitzPatrick","TE","ATL","-","-","0","-","0","-","-","0","-","0","BYE","-","-","-","-","-","-","1.2","0.2","1.2"
"577","Eric Saubert","TE","SF","-","-","-","-","-","-","-","-","0","0","-","0","0.5","0","-","0","0.2","0.5","0.2","1.2"
"577","Ross Dwelley","TE","ATL","0","-","-","-","0","0","1.2","0","-","0","0","0","0","-","-","-","-","-","0.1","1.2"
"581","Kenyan Drake","RB","FA","-","-","1.1","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0.4","1.1"
"581","Anthony McFarland Jr.","RB","FA","1.1","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","0.4","1.1"
"581","Collin Johnson","WR","CHI","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","1.1","0","0.4","1.1"
"581","Chris Evans","RB","CIN","1.1","-","-","-","0","0","BYE","0","0","0","0","-","-","-","-","-","-","-","0.2","1.1"
"581","Jonathan Ward","RB","TEN","-","-","-","-","-","-","BYE","0","-","-","-","-","-","0","-","0","1.1","0","0.2","1.1"
"586","Cody Thompson","WR","SEA","-","-","-","1","BYE","0","0","-","-","-","-","-","-","-","-","-","-","-","0.3","1"
"587","Tucker Fisk","TE","ATL","-","-","-","-","-","-","0","-","0","-","BYE","-","-","-","0.9","0","0","0","0.2","0.9"
"588","Austin Trammell","WR","LAR","-","0","-","0","0","-2","0","0","0.6","BYE","2.3","0","0","0","0","0","0","0","0.1","0.9"
"589","AJ McCarron","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0.8","0.4","0.8"
"590","Evan Hull","RB","IND","0.7","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0.7","0.7"
"591","Logan Woodside","QB","CIN","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0.7","0.7","0.7"
"592","Mason Kinsey","WR","TEN","-","-","0","0","-","-","BYE","-","-","-","-","-","-","-","0","0.6","0","0","0.1","0.6"
"592","Kevin Rader","TE","TEN","-","-","-","-","0","0","BYE","0","0","0","0","0","0","0","0","0","0.6","0","0","0.6"
"592","Cole Fotheringham","TE","LV","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0.6","0","-","0.3","0.6"
"595","Dee Eskridge","WR","SEA","-","-","-","-","BYE","-","-","-0.5","0","-","0","1","-","-","-","-","-","-","0.1","0.5"
"596","Jesper Horsted","TE","LV","0","-","-","-","-","-","0.4","-","0","-","0","-","BYE","-","0","-","-","-","0.1","0.4"
"597","Adam Prentice","RB","NO","0","-","-","-1","0","-","-","-","-","0","BYE","0","0","0","0","0","1.4","0","0","0.4"
"598","Reggie Gilliam","RB","BUF","-","0.3","0","-","0","0","0","0","-","0","0","0","BYE","0","0","0","0","0","0","0.3"
"598","Nick Vannett","TE","TEN","-","-","-","-","-","-","BYE","-","0","0","0","-","-","0","0","0","0","0.3","0","0.3"
"598","Colton Dowell","WR","TEN","-","-","-","0","-","0","BYE","-","-","-","0","0","0","0","0","0.3","0","-","0","0.3"
"601","Antoine Green","WR","DET","-","0.2","-","-","0","0","0","0","BYE","0","-","-","-","-","-","-","-","0","0","0.2"
"601","Kwamie Lassiter II","WR","CIN","-","-","-","-","0.2","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.2","0.2"
"601","Giovanni Ricci","TE","CLE","0.2","-","-","0","BYE","0","-","-","0","-","-","-","-","0","-","-","-","-","0","0.2"
"604","Anthony Firkser","TE","DET","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","0","0"
"604","Noah Togiai","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"604","Henry Pearson","RB","GB","-","-","-","-","-","BYE","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"604","Terrell Bynum","WR","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Dax Milne","WR","WAS","-","-","-","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","0","0"
"604","Chris Pierce Jr.","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Austin Walter","RB","LV","-","-","-","-","-","-","-","-","-","-","0","-","BYE","-","-","-","-","-","0","0"
"604","Jacob Eason","QB","NYG","-","-","-","-","-","-","-","-","-","-","0","0","BYE","-","-","-","-","-","0","0"
"604","Hunter Long","TE","LAR","-","-","-","-","-","-","-","-","-","BYE","-","0","0","0","-","-","-","-","0","0"
"604","Aaron Rodgers","QB","NYJ","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Hunter Kampmoyer","TE","TB","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"604","Tay Martin","WR","SF","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","0","0"
"604","Blake Whiteheart","TE","ARI","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","0","0"
"604","Ethan Fernea","WR","IND","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","0","0"
"604","Lucky Jackson","WR","MIN","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0","0"
"604","Chase Cota","WR","NYG","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","0","0"
"604","Brittain Brown","RB","LV","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","0","0"
"604","Travis Vokolek","TE","ARI","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0"
"604","Josh Pederson","TE","JAC","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0","-","-","-","0","0"
"604","Sam Ehlinger","QB","IND","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","-","0","0"
"604","Michael Bandy","WR","DEN","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","0","0"
"604","Ryan Miller","WR","TB","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"604","Dan Chisena","WR","ARI","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","0","-","-","0","0"
"604","Zach Gentry","TE","LV","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0","0"
"604","Marquez Callaway","WR","PIT","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"604","Stephen Anderson","TE","LAC","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"604","Marlon Mack","RB","ARI","0","-","-","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","0","0"
"604","Matthew Wright","K","PIT","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","James Robinson","RB","NO","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","-","-","0","0"
"604","Jeremy McNichols","RB","WAS","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","0","0","0"
"604","Skylar Thompson","QB","MIA","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0"
"604","Godwin Igwebuike","RB","PIT","0","-","-","-","-","BYE","0","0","0","-","-","-","0","0","0","-","0","-","0","0"
"604","Travis Homer","RB","CHI","0","-","0","0","-","-","0","0","-","-","-","0","BYE","0","0","-","-","0","0","0"
"604","Ben Mason","RB","LAC","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Chris Blair","WR","ATL","-","-","-","-","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","0","0"
"604","Shedrick Jackson","WR","CIN","-","-","-","-","-","-","BYE","-","-","0","0","-","-","-","-","-","-","-","0","0"
"604","Johnny Johnson III","WR","HOU","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Dareke Young","WR","SEA","-","-","-","-","BYE","-","-","-","-","0","-","-","-","0","0","0","-","0","0","0"
"604","James Winchester","TE","KC","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","David Sills","WR","DEN","-","-","-","-","-","-","-","-","BYE","0","0","0","-","-","-","-","-","-","0","0"
"604","Amari Rodgers","WR","FA","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","N'Keal Harry","WR","MIN","-","-","-","-","0","0","0","0","0","0","0","0","BYE","-","-","-","-","-","0","0"
"604","Rodney Williams","TE","PIT","-","-","-","-","0","BYE","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"604","Darrell Daniels","TE","FA","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Jordan Mims","RB","NO","-","-","-","-","0","0","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0"
"604","Corey Clement","RB","FA","-","-","-","-","0","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"604","Isaiah Winstead","WR","FA","-","-","-","0","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Phillip Dorsett II","WR","DEN","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","-","0","0"
"604","Matthew Slater","WR","FA","-","-","-","0","0","-","0","-","-","-","-","-","-","0","-","-","0","0","0","0"
"604","Brayden Willis","TE","SF","-","-","-","0","-","-","-","-","BYE","-","-","-","-","0","0","0","0","0","0","0"
"604","Sean McKeon","TE","DET","-","-","-","0","0","0","-","0","0","0","0","0","0","-","-","-","-","-","0","0"
"604","Bryant Koback","RB","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Malik Cunningham","QB","BAL","-","-","-","-","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","0","0"
"604","JaMycal Hasty","RB","NE","-","-","-","0","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"604","Tre'Quan Smith","WR","DET","0","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","-","-","0","0"
"604","Montrell Washington","WR","KC","-","-","0","0","0","0","-","-","-","BYE","-","0","-","-","-","-","-","-","0","0"
"604","Devon Allen","WR","PHI","-","-","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","Andy Isabella","WR","BUF","-","-","0","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","0","0"
"604","Justin Hardee","WR","CLE","-","-","0","-","0","-","-","-","-","-","-","-","0","0","0","0","-","0","0","0"
"604","Brady Russell","TE","SEA","-","-","0","-","BYE","-","0","0","-","0","0","-","0","0","0","0","-","0","0","0"
"604","Tre' McKitty","TE","BUF","-","-","0","-","-","0","-","0","-","-","-","-","BYE","-","-","-","-","-","0","0"
"604","Dalton Keene","TE","HOU","-","-","0","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","-","0","0"
"604","Kearis Jackson","WR","TEN","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Cephus Johnson III","WR","TB","0","-","-","0","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Julius Chestnut","RB","TEN","-","0","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Kirk Merritt","WR","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Dylan Drummond","WR","ATL","-","-","-","-","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"604","Irvin Charles","WR","NYJ","-","-","-","-","0","0","BYE","-","0","0","0","0","-","0","0","0","0","0","0","0"
"604","Chris Oladokun","QB","KC","-","-","-","-","-","0","-","0","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","Tyler Kroft","TE","FA","-","-","-","-","-","-","-","0","-","-","0","0","-","-","0","-","-","-","0","0"
"604","Leroy Watson","TE","TEN","-","-","-","-","-","-","BYE","-","-","0","-","-","-","0","0","-","-","0","0","0"
"604","Tyree Jackson","TE","NYG","-","-","-","-","-","-","-","-","-","0","0","-","BYE","-","-","-","-","-","0","0"
"604","Jordan Thomas","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"604","Stanley Morgan Jr.","WR","NO","-","-","-","-","-","-","-","-","0","0","BYE","-","-","-","-","-","-","-","0","0"
"604","Damiere Byrd","WR","WAS","-","-","-","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","0","0"
"604","Albert Okwuegbunam Jr.","TE","PHI","-","-","-","-","-","-","-","-","0","BYE","0","0","0","-","-","-","-","-","0","0"
"604","Max Duggan","QB","LAC","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"604","Jalen Virgil","WR","DEN","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","-","-","0","0"
"604","DJ Turner","WR","LV","-","-","-","-","-","-","-","0","0","-","0","-","BYE","0","0","0","-","0","0","0"
"604","Matt Bushman","TE","KC","0","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"604","Juwann Winfree","WR","IND","-","-","-","-","-","-","-","0","0","0","BYE","-","-","-","-","-","-","-","0","0"
"604","Zack Kuntz","TE","NYJ","-","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","0","0","0"
"604","Andre Baccellia","WR","ARI","-","-","-","-","-","-","-","0","0","-","0","0","0","BYE","-","-","-","-","0","0"
"604","Easop Winston Jr.","WR","SEA","-","-","-","-","BYE","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Dwayne Washington","RB","DEN","-","-","-","-","-","-","0","0","BYE","0","-","-","0","-","-","-","-","-","0","0"
"604","Patrick Laird","RB","TB","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"604","Malik Davis","RB","DAL","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","0","-","-","-","0","0"
"604","J.P. Holtz","TE","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Tanner Conner","TE","MIA","-","-","-","-","-","0","0","-","-","BYE","-","-","0","-","-","-","-","-","0","0"
"604","Matt Sokol","TE","NE","-","-","-","-","-","-","0","-","-","-","BYE","-","-","-","-","0","0","0","0","0"
"604","Jaelon Darden","WR","CLE","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","Parker Hesse","TE","DET","0","-","-","-","-","-","-","-","BYE","-","-","0","0","-","-","-","-","-","0","0"
"604","Mohamed Ibrahim","RB","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"604","SaRodorick Thompson Jr.","RB","DAL","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"698","Kyle Trask","QB","TB","-","-","-","-","BYE","-","-","-","-","-0.1","-","0","-","-","-","-","-","-","-0.1","-0.1"
"699","Jonathan Williams","RB","WAS","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-0.2","-","-","-","-0.2","-0.2"
"699","Teddy Bridgewater","QB","FA","-","-","-","-","-0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.2","-0.2"
"701","Matt Barkley","QB","JAC","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-0.3","-","-0.3","-0.3"
"702","Nathan Peterman","QB","NO","-","-","-","-","-","-","-0.4","-","-","-","BYE","-","-","-","-","-","-","0","-0.2","-0.4"
"703","Deon Jackson","RB","NYG","-1.2","-","-","-","-","-","-","-","0.2","-","-","-","BYE","-","-","-","-","-","-0.5","-1"
"703","David Wells","TE","TB","-","-1","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","-","-0.5","-1"
"705","Kyle Allen","QB","PIT","-","-0.2","-0.2","-0.3","-","0","-","-","-","-","-0.2","-","-","-","-0.2","-","-0.2","-","-0.2","-1.3"
"706","James Proche II","WR","CLE","-","-","-","-","BYE","-","-","-","0","-2","0","0","0","0","0","0","0","0","-0.2","-2"
"707","Trent Taylor","WR","SF","0","0","-","0","0","0","0","-0.2","0","0","0","0","-","0","-2","0","0","0","-0.1","-2.2"
""
""
